Numero do Sujeito;1a. Doença;Idade 1a. Doença;Tempo 1a Doença;Sexo;UF Nascimento;UF;Formação;Atividade;Escolaridade;Estado Civil;Religião;Outro Idioma;Análise do Contexto;Autoconfiança;Autocontrole;Conquistar e Manter Pessoas;Empatia;Leitura Corporal;Otimismo com a Vida;Sentido da Vida
13791;Problema psicologico do meu irmao.;18 - 30 anos;Mais de um ano;Feminino;BA;BA;;Operadora caixa;Ensino Médio;Solteiro;Católico;Não;0,75;7,07;2,02;6,06;-0,25;4,77;2,78;3,02
13793;Primeiro ataque do pânico;13 - 17 anos;Semanas;Feminino;SP;SP;Administradora;Analista de RH Sênior;Pós-Graduação;Solteiro;Espírita;Sim;11,06;12,12;4,8;8,84;16,08;4,02;15,15;19,1
13794;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;SP;SP;Ger rh;Ger rh;Pós-Graduação;Casado;Católico;Sim;2,76;0,76;2,02;16,16;10,05;-7,04;0;2,76
14238;Morte;31 - 49 anos;Mais de um ano;Feminino;SP;SP;Psicologia;Psicologa Clinica;Pós-Graduação;Casado;Evangélico;Não;5,78;9,85;7,83;8,84;7,79;18,09;9,85;11,81
14239;Separaçao dos filhos;31 - 49 anos;Mais de um ano;Feminino;SP;SP;Tec enfermagem;Hospitalar;Ensino Médio;Divorciado;Católico;Não;-0,25;-3,28;-1,26;3,79;2,01;-3,02;-2,27;-0,25
14240;Depressão;18 - 30 anos;Meses;Feminino;SP;SP;Pos Gestão de Pessoas;Supervisora de RH;Pós-Graduação;Solteiro;Espírita;Não;6,03;16,16;-2,02;8,84;4,02;8,79;16,16;8,79
14241;Divórcio;18 - 30 anos;Mais de um ano;Feminino;GO;GO;Psicologia;Design Instrucional;Pós-Graduação;Divorciado;Outro;Sim;7,04;4,04;1,01;1,01;-2,01;4,02;-4,04;1,01
14242;Abuso sexual;Até 6 anos;Meses;Feminino;RJ;SP;Administradora e Pedagoga;Coach, Palestrante e Trainer;Pós-Graduação;Casado;Espírita;Sim;11,06;11,11;18,18;10,1;9,8;16,08;17,17;19,1
14243;Descoberta de auto imune que favorece a formação de trombos;31 - 49 anos;Meses;Masculino;SP;SP;Engenheiro;;Pós-Graduação;Casado;Católico;Sim;4,02;10,1;8,84;5,81;6,78;7,04;16,16;17,09
14244;Queda com batida de cabeca;31 - 49 anos;Semanas;Feminino;SP;SP;Relacoes Internacionais;Funcionaria Publica;Pós-Graduação;União Estável;Espírita;Sim;14,07;4,8;9,85;2,02;11,06;4,77;4,04;8,04
14245;Pielonefrite (infecção renal em 2015);31 - 49 anos;Semanas;Feminino;SP;SP;Publicitária;Executiva Comercial;5ª a 9ª série;Solteiro;Católico;Sim;-1,01;0;-3,03;4,04;5,78;-10,05;-5,05;5,03
14246;Bati minha cabeça numa porta de vidro e quase morri;Até 6 anos;Um ano;Feminino;SP;SP;Educadora Fisiva;Treinadora;Pós-Graduação;Casado;Católico;Não;-1,01;-3,28;-1,26;8,84;3,77;-2,01;-1,26;-2,26
14247;Morte;18 - 30 anos;Mais de um ano;Feminino;GO;GO;eu nao sei;nao estou;Pós-Graduação;Divorciado;Outro;Sim;7,79;16,16;-3,28;6,82;4,02;6,78;14,14;1,76
14248;Separação dos pais;7 - 12 anos;Mais de um ano;Feminino;SP;MG;Professor universitário;Docente;Pós-Graduação;Solteiro;Católico;Sim;5,78;2,78;2,78;9,85;12,06;1,76;2,78;5,78
14249;DEPRESSAO;31 - 49 anos;Mais de um ano;Feminino;PB;SP;MBA;;Pós-Graduação;Casado;Católico;Sim;4,77;8,08;-2,27;0;3,02;5,78;8,08;3,02
14250;Separação;31 - 49 anos;Um ano;Masculino;SP;SP;Industriário;Coordenador Financeiro;Superior Completo;Divorciado;Católico;Sim;8,79;16,16;9,85;12,12;15,08;11,06;16,16;18,09
14251;Perda do emprego aos 39 anos;31 - 49 anos;Mais de um ano;Masculino;SP;SP;Engenheiro;;Pós-Graduação;Solteiro;Católico;Sim;7,04;8,84;6,82;8,84;1,76;9,05;5,81;15,08
14252;Descoberta da infidelidade do meu pai;Até 6 anos;Mais de um ano;Feminino;DF;SP;Engenheira Eletricista;Gerente de Back Office;Pós-Graduação;Casado;Outro;Sim;7,04;2,78;4,04;1,01;3,02;3,77;2,78;1,01
14253;Separação;31 - 49 anos;Mais de um ano;Feminino;MA;SP;Letras;Importação;Superior Completo;Solteiro;Católico;Não;2,76;1,01;-3,28;2,78;0,75;-1,01;-1,01;-1,01
14254;Hepatite;7 - 12 anos;Semanas;Masculino;SP;SP;Engenharia Elétrica;Facilitador de Processo;Superior Completo;Solteiro;Católico;Sim;4,77;-2,02;2,02;2,02;-3,02;-7,04;-2,02;1,01
14257;não vivenciei nada;;;Feminino;SP;SP;advogada;advogada;Superior Completo;Solteiro;Evangélico;Não;15,08;8,84;9,09;4,04;1,76;16,08;6,82;8,79
14258;Quando bebê, tive miningite.;Até 6 anos;Meses;Masculino;SP;SP;Gestão Pública;Funcionário Público;Pós-Graduação;Casado;Outro;Não;-2,26;-3,28;-4,04;15,15;1,76;-2,01;-4,04;-1,01
14259;quebrei o pé;31 - 49 anos;Semanas;Masculino;SP;SP;ENGENHARIA;;Pós-Graduação;Casado;Católico;Sim;4,77;4,8;7,83;6,06;0,75;1,76;7,07;4,77
14332;Drogas;18 - 30 anos;Mais de um ano;Masculino;SP;SP;;Vendedor;Ensino Médio;Casado;Outro;Não;4,02;5,05;1,77;14,14;11,06;3,02;7,07;1,01
14333;operação da vesícula e estomago;Acima;Meses;Feminino;SP;SP;universitária;Tributário;Superior Completo;Casado;Outro;Sim;5,78;0;0,76;2,78;-1,01;2,76;-3,28;2,76
14334;desligamento de uma empresa;31 - 49 anos;Um ano;Feminino;SP;SP;bióloga;gerente senior de rh;Pós-Graduação;Casado;Católico;Sim;2,76;12,12;-0,25;0;-1,01;8,04;-8,08;1,01
14335;Mudar da casa da minha mãe para a casa do meu pai e vice-versa diversas vezes quando criança e o relacionamento conturbado entre os dois.;7 - 12 anos;Meses;Feminino;SP;SP;Criação de Moda;;Superior Completo;Solteiro;Outro;Sim;5,03;0,76;7,83;0,76;0,75;5,03;0,76;4,77
14336;Traição;18 - 30 anos;Meses;Masculino;SP;SP;Marketing;;Pós-Graduação;Solteiro;Espírita;Sim;8,79;3,03;11,11;-1,01;-3,27;-4,27;1,77;-4,02
14337;Acidente;18 - 30 anos;Mais de um ano;Masculino;SP;SP;;;Superior Completo;Casado;Outro;Não;3,02;4,8;3,03;3,03;1,76;0;12,12;7,79
14338;Câncer;31 - 49 anos;Um ano;Feminino;SP;SP;BIOMEDICINA;UNIVERSITÁRIA;Pós-Graduação;Casado;Católico;Sim;11,06;-1,01;1,77;7,07;2,01;7,79;7,07;-10,05
14339;o falecimento do meu filho;31 - 49 anos;Mais de um ano;Feminino;SP;SP;cabelereira;cabelereira;1ª a 4ª série;Casado;Católico;Não;8,04;10,1;16,16;3,79;0;9,8;3,79;17,09
14550;nada a acrescentar;31 - 49 anos;Meses;Feminino;MS;SP;Psicóloga;Had hunter e Coach;Superior Completo;Casado;Católico;Não;4,77;18,18;4,8;5,81;7,04;13,07;19,19;20,1
14551;Ter ficado desempregado, numa cidade que eu havia morado pouco tempo ainda.;31 - 49 anos;Meses;Masculino;SP;SP;Ciências Contábeis;Perito Judicial Contabil;Superior Completo;Casado;Católico;Não;15,08;19,19;5,81;3,79;4,77;3,77;15,15;17,09
14552;Divórcio;31 - 49 anos;Mais de um ano;Feminino;SP;SP;Psicologia;Psicologia clinica;Pós-Graduação;Divorciado;Outro;Sim;2,01;3,03;5,81;14,14;5,78;4,77;5,05;10,8
14553;Dengue;Acima;Um ano;Feminino;SP;SP;Psicologa;Psicologa clinica;Superior Completo;Casado;Católico;Não;2,76;5,81;3,79;5,81;4,77;6,78;4,8;9,8
14554;Doença grave;31 - 49 anos;Semanas;Masculino;SP;SP;MEDICINA/GESTAO DE SAUDE;ADM SAUDE;Pós-Graduação;Divorciado;Outro;Sim;10,05;16,16;9,85;7,83;14,07;7,79;20,2;20,1
14555;Rejeição/Afastamento da Casa Espírita onde eu atuava;18 - 30 anos;Mais de um ano;Masculino;SP;SP;Sociólogo;Coordenador de Acolhimento Institucional;Pós-Graduação;Casado;Espírita;Sim;5,78;-1,26;4,8;5,05;4,77;-5,03;-1,01;16,08
14556;Depressão;18 - 30 anos;Um ano;Feminino;SP;SP;Relações Públicas;Analista Administrativo Pleno;Pós-Graduação;Solteiro;Católico;Sim;9,05;6,82;18,18;10,86;17,09;3,77;10,86;6,78
14557;ASSUMIR MINHA SEXUALIDADE;31 - 49 anos;Mais de um ano;Masculino;SP;SP;COMPRADOR;GER. DE COMPRAS E COMÉRCIO EXTERIOR;Superior Completo;Solteiro;Outro;Sim;4,77;13,13;4,8;0,76;-1,01;4,77;1,01;0
14558;Morte;31 - 49 anos;Mais de um ano;Feminino;SP;SP;Contabilidade;Controladoria/Gestao financeira;Pós-Graduação;Viúvo;Católico;Não;6,03;0,76;6,82;5,81;14,07;5,78;-1,26;0,75
14559;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;SP;SP;secretaria executiva;;Superior Completo;Divorciado;Outro;Sim;6,78;12,12;9,85;11,11;8,79;16,08;15,15;15,08
14560;Abandono familiar;18 - 30 anos;Mais de um ano;Feminino;SP;SP;Engenheira de Alimentos;Agente Administrativa;Pós-Graduação;Casado;Católico;Sim;3,77;2,78;2,02;7,83;4,77;3,02;2,78;2,01
14561;Atropelamento da minha mães;18 - 30 anos;Meses;Masculino;SP;SP;Administração de Empresas;Assistente de RH;Superior Completo;Casado;Católico;Não;2,76;4,04;1,77;-1,01;-4,02;-1,26;0;5,78
14562;Doença grave;31 - 49 anos;Mais de um ano;Masculino;PR;SP;Direito;Juiz do Trabalho;Pós-Graduação;Casado;Outro;Sim;16,08;7,83;7,83;2,78;6,03;10,8;20,2;9,8
14563;Câncer;18 - 30 anos;Meses;Feminino;SP;SP;Turismo;Assistente Financeiro;Pós-Graduação;Solteiro;Católico;Sim;6,78;11,11;16,16;8,84;13,07;7,79;1,77;4,02
14564;Acidente;Acima;Alguns dias;Masculino;SP;SP;Consultor Tecnologia da Informação;;Pós-Graduação;Casado;Católico;Não;10,05;4,04;2,02;15,15;11,06;-2,01;9,85;16,08
14565;Câncer;31 - 49 anos;Mais de um ano;Masculino;GO;GO;Zootecnista;Coordenador Técnico Comercial;Superior Completo;Solteiro;Outro;Sim;7,04;1,01;4,8;3,03;-1,01;3,02;-1,26;-8,04
14566;Sequestro Relâmpago;7 - 12 anos;Mais de um ano;Feminino;SP;SP;Administração de Empresas;Gerente de Relacionamento;Superior Completo;Solteiro;Católico;Não;-0,25;9,09;2,78;8,08;2,76;-2,01;4,8;7,79
14567;adultério;18 - 30 anos;Um ano;Feminino;SP;SP;Professora;Professora;Superior Completo;Casado;Católico;Não;6,03;2,02;4,04;1,01;-3,02;1,01;4,04;-10,05
14568;financeira;31 - 49 anos;Mais de um ano;Masculino;SP;SP;Tecnico informatica;Comerciante;Ensino Médio;Casado;Católico;Não;3,77;8,84;11,87;8,84;11,06;3,02;19,19;18,09
14569;Divórcio;18 - 30 anos;Meses;Feminino;ES;SP;Administração;Consultora de RH;Pós-Graduação;Divorciado;Católico;Não;2,76;1,77;0,76;1,77;13,07;5,03;2,78;4,77
14587;Divórcio;31 - 49 anos;Meses;Feminino;RJ;SP;Administração de empresas;Gerente de logística;Pós-Graduação;Divorciado;Católico;Sim;6,78;9,09;-1,26;-1,01;-4,02;-1,01;8,84;4,77
14588;MASTITE;31 - 49 anos;Semanas;Feminino;SP;SP;LOGISTICA;COMPRADORA SENIOR DE LOGISTICA;Pós-Graduação;Casado;Católico;Sim;5,78;3,79;2,78;7,83;4,77;-2,01;15,15;6,78
14589;Doença grave;31 - 49 anos;Mais de um ano;Masculino;PR;PR;ARQUITETO E URBANISTA;;Superior Completo;Solteiro;Católico;Sim;4,02;-4,04;6,82;-4,04;-5,28;-7,04;-7,07;-4,02
14590;Tenho Diabetes;31 - 49 anos;Mais de um ano;Feminino;SP;SP;Psicologia;Professora Universitária;Pós-Graduação;Solteiro;Espírita;Sim;14,07;9,09;18,18;5,05;7,79;3,77;10,86;19,1
14672;Falecimento paterno;Até 6 anos;Mais de um ano;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Outro;Sim;5,03;-13,13;-13,13;2,02;-12,06;-9,05;-13,13;-6,03
14673;Morte;7 - 12 anos;Mais de um ano;Feminino;RJ;AC;;;Superior Incompleto;Solteiro;Evangélico;Sim;4,77;3,79;0,76;-2,02;2,01;2,01;5,81;14,07
14674;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PA;RJ;;;Superior Incompleto;Solteiro;Católico;Sim;18,09;12,12;1,01;-9,09;1,76;15,08;12,12;16,08
14675;Abuso sexual;13 - 17 anos;Mais de um ano;Feminino;RJ;RJ;Não;Cuidadora de idosos;Superior Incompleto;Divorciado;Evangélico;Não;5,78;6,06;7,83;10,1;4,77;1,76;12,12;18,09
14676;nao tive;;;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Evangélico;Não;1,76;12,12;-3,28;7,83;6,03;-4,02;17,17;20,1
14677;Infecção;18 - 30 anos;Meses;Feminino;RJ;RJ;;Bolsista;Superior Incompleto;Solteiro;Católico;Sim;3,77;2,78;-1,01;9,09;-1,26;7,79;6,06;18,09
14678;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Outro;Sim;-1,26;-4,29;-1,01;3,03;-2,01;-10,05;-5,05;-3,02
14679;Hospitalização da minha mae;13 - 17 anos;Um ano;Feminino;RJ;RJ;;;Ensino Médio;Solteiro;Outro;Sim;4,02;-4,04;0;4,8;-4,02;8,04;-5,05;3,02
14680;abri o pé com um azulejo;7 - 12 anos;Semanas;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Católico;Não;-2,01;2,02;-6,06;-5,3;-3,27;-7,04;-4,04;-0,25
14682;Apendicite;18 - 30 anos;Meses;Masculino;RJ;RJ;;Professor;Superior Incompleto;Solteiro;Espírita;Sim;6,03;-6,06;-6,31;4,04;1,01;-4,02;-12,12;0
14683;Quebrar a clavícula;Até 6 anos;Meses;Feminino;RJ;RJ;;Admnistrativo;Superior Incompleto;Solteiro;Espírita;Não;7,04;2,78;0,76;2,02;-2,01;2,01;10,1;6,78
14684;Morte;Até 6 anos;Mais de um ano;Masculino;RJ;RJ;;;Superior Incompleto;Solteiro;Católico;Sim;-5,03;-6,06;-9,09;0,76;-2,26;-3,02;-12,12;-9,05
14685;Câncer;18 - 30 anos;Mais de um ano;Feminino;RJ;RJ;Técnica em enfermagem;;Superior Incompleto;Casado;Evangélico;Não;-3,02;2,02;-3,03;-4,04;1,01;-3,02;3,03;9,8
14686;Perda de pai;7 - 12 anos;Mais de um ano;Masculino;RJ;RJ;;;Superior Incompleto;Solteiro;Outro;Sim;4,77;18,18;6,82;1,77;8,04;-0,25;2,78;6,78
14687;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;AC;AC;;;Superior Incompleto;Solteiro;Outro;Sim;3,77;12,12;4,8;8,08;7,79;2,76;3,79;6,78
14688;Morte;18 - 30 anos;Meses;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Espírita;Sim;1,76;-3,03;-6,06;5,81;2,76;9,8;3,79;17,09
14689;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Outro;Sim;5,03;2,78;9,09;9,09;10,05;-3,02;4,8;2,01
14690;Zika vírus;18 - 30 anos;Semanas;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Outro;Não;5,03;-3,28;1,01;1,01;-6,03;1,01;-3,03;13,07
14691;Doença grave;18 - 30 anos;Mais de um ano;Feminino;RJ;RJ;;Cuidadora de idosos;Superior Incompleto;Solteiro;Outro;Não;4,02;2,78;-1,01;2,02;3,77;-4,27;1,01;-13,07
14692;Infecção renal;13 - 17 anos;Meses;Feminino;RJ;RJ;;Estagiando;Superior Incompleto;Solteiro;Outro;Sim;13,07;5,05;5,05;8,84;10,05;4,02;0,76;6,78
14693;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;RJ;RJ;Estudante de Enfermagem;;Superior Incompleto;Casado;Outro;Sim;8,04;11,11;19,19;4,8;11,06;7,04;-0,25;6,03
14694;Cirurgia;31 - 49 anos;Meses;Feminino;RJ;RJ;Técnica em Enfermagem;;1ª a 4ª série;Casado;Evangélico;Não;4,77;7,83;8,08;2,02;3,77;4,77;6,82;8,79
14695;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;RJ;RJ;;;Ensino Médio;Casado;Católico;Não;2,76;-1,01;2,78;2,78;0,75;2,76;1,01;3,02
14696;Ver meu pai sangrando, caído, bêbado quando tinha 10 anos e estava sozinha em casa;7 - 12 anos;Mais de um ano;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Espírita;Não;6,78;10,1;17,17;2,78;3,77;2,76;1,77;4,77
14698;Abandono familiar;7 - 12 anos;Mais de um ano;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Outro;Sim;-1,26;-1,01;-9,09;-3,03;-5,03;-3,02;-0,25;3,77
14699;separação dos meus pais;7 - 12 anos;Mais de um ano;Feminino;RJ;RJ;;Acompanhante Territorial no CAPSi Maria Clara;Superior Incompleto;Solteiro;Outro;Sim;4,77;7,83;7,07;10,1;8,79;-6,03;9,09;12,06
14700;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;RJ;RJ;;;Ensino Médio;Solteiro;Espírita;Não;5,78;10,1;5,05;12,88;4,77;-5,03;9,85;18,09
14701;Morte;13 - 17 anos;Mais de um ano;Feminino;RJ;RJ;Técnica em enfermagem;;Superior Incompleto;Solteiro;Outro;Sim;10,05;11,11;-6,06;11,11;0;-7,04;2,02;10,05
14702;Overdose de medicamneto;7 - 12 anos;Alguns dias;Feminino;RJ;RJ;Técnico em Patologia clinica;;Superior Incompleto;Solteiro;Outro;Sim;2,76;-6,06;11,11;-4,04;4,02;-5,28;-12,12;-1,01
14703;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Católico;Sim;5,78;3,79;4,8;2,78;2,01;4,77;4,8;7,79
14704;Hernia umbilical e inguinal;Até 6 anos;Meses;Feminino;RJ;RJ;Nao;Estágiaria - técnico de enfermagem;Superior Incompleto;Solteiro;Católico;Não;2,76;2,78;3,03;2,78;0,75;-1,01;1,77;8,04
14705;Falecimento paterno;18 - 30 anos;Mais de um ano;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Evangélico;Sim;10,05;10,1;2,78;7,07;3,77;4,02;3,79;5,03
14706;Doença grave;31 - 49 anos;Mais de um ano;Feminino;RJ;RJ;Téc. de Enfermagem;;Superior Incompleto;Casado;Evangélico;Não;3,77;1,77;6,82;6,06;3,77;-1,26;4,8;17,09
14707;Linfoma de Hodgkin;18 - 30 anos;Mais de um ano;Feminino;MG;RJ;;;Superior Incompleto;Solteiro;Católico;Sim;1,76;3,79;-2,02;-1,26;2,01;4,02;-0,25;4,02
14708;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Evangélico;Não;3,02;-6,06;12,12;-7,07;-6,28;0;-8,08;15,08
14709;Perda do meu padrasto;18 - 30 anos;Mais de um ano;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Outro;Não;-0,25;0;1,01;12,12;-5,03;-2,01;-8,08;-4,02
14714;Câncer;31 - 49 anos;Alguns dias;Feminino;PI;MA;;Vendedora;Superior Incompleto;Solteiro;Católico;Não;1,76;12,12;4,04;-1,01;-9,05;8,04;0;1,01
14715;Câncer;31 - 49 anos;Mais de um ano;Feminino;SP;SP;Administradora;Analista de projetos;Superior Completo;Casado;Católico;Sim;2,76;4,8;4,04;3,79;2,76;1,76;1,77;7,79
14716;Câncer;18 - 30 anos;Mais de um ano;Feminino;SC;AC;;;Superior Incompleto;Solteiro;Católico;Não;7,79;12,12;10,86;-2,27;-0,25;-1,01;4,8;5,78
14717;Câncer;31 - 49 anos;Um ano;Feminino;SP;SP;Corretora se Seguros;Corretora de seguros;Superior Completo;Casado;Católico;Não;-8,04;-5,3;-8,08;18,18;4,02;-10,05;-2,02;-2,01
14718;Câncer;Acima;Mais de um ano;Feminino;SP;SP;PSICOLOGIA E DIREITO;COORD. RECURSOS HUMANOS;Pós-Graduação;Solteiro;Católico;Não;10,05;10,1;5,05;5,81;7,79;-5,03;1,77;7,79
14719;Câncer;31 - 49 anos;;Feminino;SP;SP;;Agente de Registro;Ensino Médio;Solteiro;Evangélico;Não;3,02;-3,28;5,05;7,83;2,76;1,01;-2,27;5,03
14720;Câncer;Acima;;Feminino;RJ;RJ;;Esteticista;Superior Completo;União Estável;Católico;Não;6,03;12,12;-0,25;1,77;4,02;6,03;4,8;5,78
14721;Câncer;31 - 49 anos;Mais de um ano;Feminino;BA;BA;;;Superior Incompleto;Solteiro;Católico;Não;5,78;3,03;6,82;5,05;4,77;6,78;4,8;9,8
14722;Câncer;31 - 49 anos;Mais de um ano;Feminino;SP;SP;;;Superior Incompleto;Divorciado;Espírita;Não;3,77;13,13;4,8;18,18;18,09;3,77;1,77;14,07
14723;Digamos que são frustações amorosas e no trabalho;18 - 30 anos;Mais de um ano;Feminino;SP;SP;Enfermeira;Enfermeira Administrativa;Pós-Graduação;Solteiro;Católico;Não;3,77;10,1;3,79;9,85;0,75;3,77;11,11;8,04
14724;Câncer;31 - 49 anos;Um ano;Feminino;RS;SP;enfermagem;tecnico de enfermagem;Técnico;Casado;Católico;Não;-3,02;-9,09;2,02;-7,07;-7,29;6,03;-13,13;-14,07
14725;Linfoma;18 - 30 anos;Meses;Feminino;SP;SP;Advogada;Advogada;Superior Completo;Casado;Espírita;Não;7,04;5,81;13,13;11,11;6,78;10,8;4,8;2,01
14726;Câncer;Acima;;Feminino;AC;AC;Cabeleireira;;Superior Completo;Casado;Evangélico;Não;-6,03;0;-9,09;2,02;0;0;7,07;1,76
14727;Câncer;31 - 49 anos;Mais de um ano;Feminino;AC;AC;Comunicaçao;;Pós-Graduação;Divorciado;Católico;Sim;10,05;-5,05;-7,32;3,03;-3,02;1,76;-10,1;-10,05
14728;Câncer;31 - 49 anos;Alguns dias;Feminino;SP;SP;Gerente Financeiro;;Superior Incompleto;Casado;Evangélico;Não;5,78;16,16;7,83;10,1;15,08;6,78;17,17;16,08
14729;Câncer;31 - 49 anos;Semanas;Feminino;SP;AC;Tradutora;Tradutor;Superior Completo;Casado;Evangélico;Sim;13,07;13,13;18,18;16,16;15,08;2,01;14,14;15,08
14730;surto psicotico;18 - 30 anos;Meses;Feminino;SP;SP;Técnica em Administração;Estágio;Superior Incompleto;Solteiro;Evangélico;Não;5,03;-3,28;-4,04;0;-6,03;5,03;0,76;-3,02
14731;Câncer;31 - 49 anos;Mais de um ano;Feminino;PE;MG;Financeiro;Assistente financeiro;1ª a 4ª série;Solteiro;Católico;Não;0,75;-1,01;-2,02;-1,26;-9,05;1,01;-2,02;0
14732;Assalto;31 - 49 anos;Meses;Feminino;SP;RJ;Engenheira;Proprietária de uma loja de aromaterapia;Pós-Graduação;Casado;Espírita;Sim;4,77;4,8;9,09;8,84;1,76;5,78;3,79;7,79
15201;uma curetagem;31 - 49 anos;Mais de um ano;Feminino;SP;SP;Psicologa;Gerente de Loja;Superior Completo;Divorciado;Evangélico;Sim;9,05;4,04;2,78;11,11;8,04;6,78;13,13;16,08
15202;Crise de ausência;31 - 49 anos;Um ano;Masculino;RJ;PR;Filosofia e Teologia;Sacerdote;Pós-Graduação;Solteiro;Católico;Sim;16,08;18,18;19,19;20,2;18,09;13,07;10,86;20,1
15203;Cirurgia;31 - 49 anos;Meses;Feminino;SP;SP;Assistente Social;;Pós-Graduação;Casado;Evangélico;Não;16,08;9,85;-3,03;1,01;0;3,02;16,16;18,09
15204;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PR;PR;Psicologia;Psicóloga clínica;Pós-Graduação;Casado;Outro;Não;4,77;4,8;6,82;8,84;8,79;14,07;7,83;19,1
15205;Falecimento no período de 5 meses de minha esposa, meu pai, minha mãe e minha vó.;31 - 49 anos;Mais de um ano;Masculino;SP;SP;Militar;Oficial do Exéricto;Pós-Graduação;Viúvo;Evangélico;Não;3,77;16,16;5,81;8,84;7,79;6,78;17,17;19,1
15206;Quando o meu pai que eu não tinha nenhum tipo de contato entrou com um processo contra mim para reaver valores de pensão que minha mãe havia dito que;18 - 30 anos;Semanas;Feminino;SP;SP;Psicologia;Consultora de RH;Pós-Graduação;Casado;Outro;Sim;3,77;7,83;5,81;1,01;4,77;7,79;6,82;6,78
15207;Perdi um irmão com 27 anos de idade em um acidente de avião;18 - 30 anos;Mais de um ano;Feminino;RJ;SP;Professora;Consultoria Empresarial;Superior Completo;Casado;Evangélico;Sim;3,77;9,85;5,05;5,05;6,03;5,78;7,83;20,1
15214;Acidente;18 - 30 anos;Mais de um ano;Masculino;RS;RS;;;Ensino Médio;Solteiro;Católico;Não;8,04;19,19;20,2;9,85;18,09;18,09;20,2;19,1
15215;Paraparesia espástica tropical, associada ao vírus HTLV1;18 - 30 anos;Alguns dias;Feminino;RS;RS;;Recepcionista;Superior Incompleto;Solteiro;Evangélico;Não;11,06;16,16;7,83;9,85;13,07;5,78;18,18;18,09
15216;Acidente;18 - 30 anos;Mais de um ano;Masculino;RS;RS;;;Ensino Médio;Solteiro;Católico;Sim;1,76;13,13;1,77;4,04;1,76;15,08;5,81;-7,04
15218;Queda de janela, causou paraplegia.;31 - 49 anos;;Feminino;RS;RS;;;1ª a 4ª série;Divorciado;Católico;Não;5,78;5,81;7,83;4,8;6,78;8,79;6,82;9,8
15219;Ferimento por arma de fogo que atingiu a medula.;18 - 30 anos;Mais de um ano;Masculino;RS;RS;;;1ª a 4ª série;Solteiro;Outro;Não;3,77;4,8;5,05;3,03;4,02;3,77;5,81;4,77
15220;Ferimento por arma de fogo, causou a paraplegia.;31 - 49 anos;Mais de um ano;Feminino;RS;RS;;;5ª a 9ª série;Solteiro;Evangélico;Não;6,78;7,83;6,82;4,8;7,79;5,78;6,82;4,02
15221;Acidente;31 - 49 anos;Mais de um ano;Masculino;RS;RS;;;1ª a 4ª série;Solteiro;Outro;Não;3,77;3,79;4,8;5,81;4,77;2,76;5,81;6,78
15222;Câncer;31 - 49 anos;;Feminino;RS;RS;;;Técnico;Casado;Católico;Não;4,77;2,78;4,8;0;3,02;3,77;3,03;1,76
15249;Acidente;18 - 30 anos;Semanas;Feminino;SP;SP;esteticista;estetica;Ensino Médio;Casado;Evangélico;Não;-1,01;-4,04;0;-2,02;4,02;-5,03;-1,01;0
15250;Acidente;31 - 49 anos;Mais de um ano;Feminino;RJ;RJ;Fisioterapia;Fisioterapeuta;Pós-Graduação;Divorciado;Católico;Não;5,78;2,02;-4,04;8,84;9,05;-7,04;1,01;2,76
15251;Câncer;31 - 49 anos;Meses;Feminino;SP;SP;pedagoga;funcionaria píblica;Pós-Graduação;Casado;Evangélico;Não;8,79;14,14;14,14;9,09;18,09;19,1;6,82;6,78
15252;PERDA DO EMPREGO;31 - 49 anos;Mais de um ano;Masculino;RJ;RJ;;;Superior Incompleto;Solteiro;Católico;Sim;10,8;3,79;7,83;9,85;16,08;3,77;3,03;2,76
15253;Cirurgia;31 - 49 anos;Mais de um ano;Feminino;PR;PR;****;*******;1ª a 4ª série;Divorciado;Evangélico;Não;5,78;1,77;3,79;3,79;5,78;2,76;2,78;-0,25
