Numero do Sujeito,1a. Doença,Idade 1a. Doença,Tempo 1a Doença,Sexo,UF Nascimento,UF,Formação,Atividade,Escolaridade,Estado Civil,Religião,Outro Idioma,Análise do Contexto,Autoconfiança,Autocontrole,Conquistar e Manter Pessoas,Empatia,Leitura Corporal,Otimismo com a Vida,Sentido da Vida
14724,Câncer,31 - 49 anos,Um ano,Feminino,RS,SP,enfermagem,tecnico de enfermagem,Técnico,Casado,Católico,Não,Moderada face ao estresse (PC-P),Fraca face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-P),Fraca face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-P),Fraca face ao estresse (PC-P)
14725,Linfoma,18 - 30 anos,Meses,Feminino,SP,SP,Advogada,Advogada,Superior Completo,Casado,Espírita,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Excelente face ao estresse,Boa face ao estresse (PC-P)
14726,Câncer,Acima,,Feminino,AC,AC,Cabeleireira,,Superior Completo,Casado,Evangélico,Não,Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Boa face ao estresse (PC-P)
14727,Câncer,31 - 49 anos,Mais de um ano,Feminino,AC,AC,Comunicaçao,,Pós-Graduação,Divorciado,Católico,Sim,Boa face ao estresse (PC-I),Moderada face ao estresse (PC-P),Fraca face ao estresse (PC-P),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-P),Fraca face ao estresse (PC-P)
14728,Câncer,31 - 49 anos,Alguns dias,Feminino,SP,SP,Gerente Financeiro,,Superior Incompleto,Casado,Evangélico,Não,Excelente face ao estresse,Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
14729,Câncer,31 - 49 anos,Semanas,Feminino,SP,AC,Tradutora,Tradutor,Superior Completo,Casado,Evangélico,Sim,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca diante do estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I)
14730,surto psicotico,18 - 30 anos,Meses,Feminino,SP,SP,Técnica em Administração,Estágio,Superior Incompleto,Solteiro,Evangélico,Não,Excelente face ao estresse,Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P)
14731,Câncer,31 - 49 anos,Mais de um ano,Feminino,PE,MG,Financeiro,Assistente financeiro,1ª a 4ª série,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
14732,Assalto,31 - 49 anos,Meses,Feminino,SP,RJ,Engenheira,Proprietária de uma loja de aromaterapia,Pós-Graduação,Casado,Espírita,Sim,Excelente face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC- I)
15201,uma curetagem,31 - 49 anos,Mais de um ano,Feminino,SP,SP,Psicologa,Gerente de Loja,Superior Completo,Divorciado,Evangélico,Sim,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15202,Crise de ausência,31 - 49 anos,Um ano,Masculino,RJ,PR,Filosofia e Teologia,Sacerdote,Pós-Graduação,Solteiro,Católico,Sim,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca diante do estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15203,Cirurgia,31 - 49 anos,Meses,Feminino,SP,SP,Assistente Social,,Pós-Graduação,Casado,Evangélico,Não,Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15204,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,PR,PR,Psicologia,Psicóloga clínica,Pós-Graduação,Casado,Outro,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15205,"Falecimento no período de 5 meses de minha esposa, meu pai, minha mãe e minha vó.",31 - 49 anos,Mais de um ano,Masculino,SP,SP,Militar,Oficial do Exéricto,Pós-Graduação,Viúvo,Evangélico,Não,Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15206,Quando o meu pai que eu não tinha nenhum tipo de contato entrou com um processo contra mim para reaver valores de pensão que minha mãe havia dito que,18 - 30 anos,Semanas,Feminino,SP,SP,Psicologia,Consultora de RH,Pós-Graduação,Casado,Outro,Sim,Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Excelente face ao estresse,ExcelÃªncia face ao estresse
15207,Perdi um irmão com 27 anos de idade em um acidente de avião,18 - 30 anos,Mais de um ano,Feminino,RJ,SP,Professora,Consultoria Empresarial,Superior Completo,Casado,Evangélico,Sim,Forte face ao estresse (PC-P),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15214,Acidente,18 - 30 anos,Mais de um ano,Masculino,RS,RS,,,Ensino Médio,Solteiro,Católico,Não,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15215,"Paraparesia espástica tropical, associada ao vírus HTLV1",18 - 30 anos,Alguns dias,Feminino,RS,RS,,Recepcionista,Superior Incompleto,Solteiro,Evangélico,Não,Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15216,Acidente,18 - 30 anos,Mais de um ano,Masculino,RS,RS,,,Ensino Médio,Solteiro,Católico,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Excelente face ao estresse,Fraca face ao estresse (PC-P)
15218,"Queda de janela, causou paraplegia.",31 - 49 anos,,Feminino,RS,RS,,,1ª a 4ª série,Divorciado,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Excelente face ao estresse,Boa face ao estresse (PC-I)
15219,Ferimento por arma de fogo que atingiu a medula.,18 - 30 anos,Mais de um ano,Masculino,RS,RS,,,1ª a 4ª série,Solteiro,Outro,Não,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
15220,"Ferimento por arma de fogo, causou a paraplegia.",31 - 49 anos,Mais de um ano,Feminino,RS,RS,,,5ª a 9ª série,Solteiro,Evangélico,Não,Excelente face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Excelente face ao estresse,Forte face ao estresse (PC-P)
15221,Acidente,31 - 49 anos,Mais de um ano,Masculino,RS,RS,,,1ª a 4ª série,Solteiro,Outro,Não,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
15222,Câncer,31 - 49 anos,,Feminino,RS,RS,,,Técnico,Casado,Católico,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P)
15249,Acidente,18 - 30 anos,Semanas,Feminino,SP,SP,esteticista,estetica,Ensino Médio,Casado,Evangélico,Não,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15250,Acidente,31 - 49 anos,Mais de um ano,Feminino,RJ,RJ,Fisioterapia,Fisioterapeuta,Pós-Graduação,Divorciado,Católico,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca diante do estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15251,Câncer,31 - 49 anos,Meses,Feminino,SP,SP,pedagoga,funcionaria píblica,Pós-Graduação,Casado,Evangélico,Não,Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC - I),Excelente face ao estresse,ExcelÃªncia face ao estresse
15252,PERDA DO EMPREGO,31 - 49 anos,Mais de um ano,Masculino,RJ,RJ,,,Superior Incompleto,Solteiro,Católico,Sim,Boa face ao estresse (PC-I),Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P)
15253,Cirurgia,31 - 49 anos,Mais de um ano,Feminino,PR,PR,****,*******,1ª a 4ª série,Divorciado,Evangélico,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15254,Cirurgia,Até 6 anos,Mais de um ano,Feminino,SP,SP,Fonoaudióloga,Fonoaudióloga,Superior Completo,União Estável,Católico,Sim,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Fraca diante do estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-I)
15255,Acidente,13 - 17 anos,Um ano,Feminino,SP,SP,Analista de RH,Analista de RH,Superior Completo,Solteiro,Evangélico,Sim,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-P),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P)
15256,"quando descobri minha primeira gravidez, junto com as traiçoes do meu namorado.",18 - 30 anos,Mais de um ano,Feminino,SP,SP,,adm estetica,Superior Incompleto,Casado,Evangélico,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Fraca face ao estresse (PC-I)
15257,Morte,13 - 17 anos,Mais de um ano,Feminino,SP,SP,Psicóloga,Coordenadora de T & D,Pós-Graduação,Casado,Evangélico,Sim,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15258,Doença grave,18 - 30 anos,Mais de um ano,Feminino,SP,AC,Professora de Educação Infantil,Prefeitura Municipal de São Paulo,Pós-Graduação,União Estável,Evangélico,Não,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Excelente face ao estresse,Moderada face ao estresse (PC-I)
15261,Acidente,18 - 30 anos,Meses,Masculino,SP,SP,Publicitario/Chef de Cozinha,,Superior Incompleto,Solteiro,Espírita,Sim,Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Fraca diante do estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15262,A separação dos meus pais,13 - 17 anos,Um ano,Masculino,SP,SP,Administração,Empresário,Superior Completo,Solteiro,Espírita,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P)
15263,Acidente,31 - 49 anos,Semanas,Masculino,SP,SP,Especialista Financeiro,,Pós-Graduação,Solteiro,Católico,Sim,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15264,Tratamento de asma,13 - 17 anos,Mais de um ano,Masculino,SP,SP,Administração de Empresas,Analista de Remuneração,Pós-Graduação,Casado,Outro,Sim,Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-I),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15265,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,AC,,,1ª a 4ª série,Casado,Católico,Não,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-P),Excelente face ao estresse,Boa face ao estresse (PC-P)
15266,Acidente,31 - 49 anos,Mais de um ano,Feminino,PR,PR,SUPERVISORA DE VENDAS,LA VIOLETERA,Superior Completo,Casado,Católico,Não,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15267,Separação,18 - 30 anos,Meses,Feminino,PR,PR,Secretaria,Administrativo,Técnico,Casado,Evangélico,Não,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I)
15268,Divórcio,7 - 12 anos,Mais de um ano,Feminino,SP,AC,DESENHISTA INDUSTRIAL,SUPERVISOR ADMINISTRATIVO/TI,Superior Completo,Casado,Outro,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15269,paralisia facial,13 - 17 anos,Mais de um ano,Feminino,SP,SP,Administradora,Assistente Financeira,Superior Completo,Casado,Espírita,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15270,Morte,18 - 30 anos,Um ano,Feminino,SP,SP,Administração com enfase em Comércio Exterior,Analista da qualidade,Superior Completo,Casado,Evangélico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse
15271,PERDA DO MEU PAI,18 - 30 anos,Um ano,Feminino,PR,AC,ENGENHEIRA DE PRODUÇÃO,CONSULTORA DE SAÚDE,Pós-Graduação,Casado,Católico,Não,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15272,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,Engenheiro,,Superior Completo,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Fraca diante do estresse (PC-P),Moderada face ao estresse (PC-P),Fraca face ao estresse (PC-P)
15273,"Enfrentar a perda do pai, da mãe e da esposa em 5 meses",31 - 49 anos,,Masculino,SP,SP,Oficial do Exército,Comandante Base Adm Ap Ibirapuera,Pós-Graduação,Viúvo,Evangélico,Sim,Excelente face ao estresse,Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Boa face ao estresse (PC-I)
15276,Quebrar dois ossos da mão direita,31 - 49 anos,Meses,Masculino,SP,SP,,Auxiliar administrativo,Superior Incompleto,Solteiro,Outro,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Fraca face ao estresse (PC-I)
15277,Ser atropelado,13 - 17 anos,Um ano,Masculino,SP,SP,,,Superior Incompleto,União Estável,Outro,Não,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse
15278,brigas na familia,13 - 17 anos,Alguns dias,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Outro,Não,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca diante do estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15279,Cai sobre uma cerca.,13 - 17 anos,Semanas,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Católico,Não,Excelente face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Excelente face ao estresse,Boa face ao estresse (PC-P)
15280,Cirurgia,13 - 17 anos,Mais de um ano,Masculino,SP,SP,,Estágio,Superior Incompleto,Solteiro,Católico,Sim,Excelente face ao estresse,Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Fraca face ao estresse (PC-P),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-P),Moderada face ao estresse (PC-I)
15281,Convulsão,Até 6 anos,Alguns dias,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Católico,Não,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Fraca face ao estresse (PC-I)
15282,paralisia parcial do meu avo,13 - 17 anos,Mais de um ano,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Católico,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I)
15283,Febrê,13 - 17 anos,Alguns dias,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Evangélico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15284,Queda com skate,13 - 17 anos,Meses,Masculino,SP,SP,,,Ensino Médio,Solteiro,Outro,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca diante do estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse(PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
15285,Atropelamento,Até 6 anos,Mais de um ano,Masculino,SP,SP,,,Superior Incompleto,Casado,Outro,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
15286,Dengue,13 - 17 anos,Semanas,Masculino,MG,SP,,Estudantes,Superior Incompleto,Solteiro,Espírita,Sim,Excelente face ao estresse,Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15287,Retirei o apêndice às pressas.,13 - 17 anos,Meses,Feminino,RJ,SP,,,Superior Incompleto,Solteiro,Evangélico,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15288,Morte,7 - 12 anos,Mais de um ano,Masculino,SP,SP,Técnico em informatica,,Ensino Médio,Solteiro,Evangélico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Fraca diante do estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse
15289,Eu escorreguei e bati o meu supercílio em um canto da mesa do quarto,7 - 12 anos,Semanas,Masculino,SP,SP,,,Superior Completo,Solteiro,Evangélico,Sim,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse (PC-I),Boa face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Excelente face ao estresse,ExcelÃªncia face ao estresse
15290,Convulsão,,,Masculino,SP,SP,,,Técnico,União Estável,Outro,Não,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P)
15291,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,BA,SP,Técnico em Informática,,Superior Incompleto,Solteiro,Outro,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15292,"Quando eu era crianção precisei operar do nariz, ouvido e garganta.",7 - 12 anos,Meses,Masculino,SP,SP,,,Ensino Médio,Solteiro,Evangélico,Sim,Excelente face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I)
15293,Sindrome do Pânico,18 - 30 anos,Semanas,Masculino,SP,SP,Técnico Mecânico,,Técnico,Solteiro,Evangélico,Sim,Excelente face ao estresse,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I)
15294,Situação onde minha mãe ficou enferma.,13 - 17 anos,Mais de um ano,Feminino,SP,SP,,,Ensino Médio,Solteiro,Evangélico,Não,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I)
15295,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Outro,Sim,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15296,Atropelamento,18 - 30 anos,Meses,Masculino,SP,SP,não,desempregado,Superior Incompleto,Solteiro,Evangélico,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Moderada face ao estresse (PC-P),Excelente face ao estresse,Boa face ao estresse (PC-P)
15297,operação de apendicite,18 - 30 anos,Meses,Masculino,SP,SP,Não,não,Ensino Médio,Casado,Evangélico,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Excelente face ao estresse,Fraca face ao estresse (PC-I)
15298,Falta de ar,31 - 49 anos,Alguns dias,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Outro,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Fraca face ao estresse (PC - I),Excelente face ao estresse,Boa face ao estresse (PC-P)
15299,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Outro,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
